date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
Nov-2020,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1974,325,56.72,3.43,150.52,0.79,113.54,51,0,19132,5796,108,4499,15,8714
Nov-2020,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",49,3,1.88,0,1.12,0,0,0,0,172,138,0,34,0,0
Nov-2020,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",107,3,2,0,1,0,0,0,0,180,143,0,37,0,0
Nov-2020,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",121,26,6.98,0,8.43,0,10.59,1,0,1138,342,0,303,0,493
Nov-2020,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",237,44,21.84,1.72,10.59,0,9.85,0,0,3761,1955,83,282,0,1441
Nov-2020,YV,Mesa Airlines Inc.,FAR,"Fargo, ND: Hector International",27,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nov-2020,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YV,Mesa Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",59,11,4.81,0,3.04,0,3.14,0,1,765,309,0,71,0,385
Nov-2020,YV,Mesa Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",59,15,7.92,0.17,3.77,0,3.14,0,0,985,364,32,230,0,359
Nov-2020,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",69,13,7,0,4,0,2,0,0,1297,248,0,125,0,924
Nov-2020,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",109,21,7.41,0.52,8.21,0,4.86,8,0,1735,906,34,194,0,601
Nov-2020,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",32,1,0,0,1,0,0,0,0,15,0,0,15,0,0
Nov-2020,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",816,49,12,3,25,0,9,7,0,2530,720,185,676,0,949
Nov-2020,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2088,141,43.96,15.95,51.68,0,29.41,7,2,10319,4704,831,1827,0,2957
Nov-2020,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",87,12,2.13,0.98,4,0,4.9,1,0,854,114,157,105,0,478
Nov-2020,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",46,3,0,1,0,0,2,0,0,98,0,22,0,0,76
Nov-2020,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",179,28,8.49,1.95,4.89,0,12.67,5,0,4519,875,174,143,0,3327
Nov-2020,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",,,,,,,,,,,,,,,
Nov-2020,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",128,10,6,1,2,0,1,0,0,850,399,166,163,0,122
Nov-2020,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",63,11,4.02,0,2.46,0,4.52,0,0,1062,169,0,74,0,819
Nov-2020,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",30,1,1,0,0,0,0,0,0,18,18,0,0,0,0
Nov-2020,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",287,47,20.11,0.85,7.31,0,18.73,2,1,3017,1637,28,207,0,1145
Nov-2020,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",112,11,7.18,1,1.82,0,1,0,0,645,558,16,49,0,22
Nov-2020,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",155,26,9.24,0,7.76,0,9,5,0,1369,766,0,217,0,386
Nov-2020,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",108,13,2.15,0,6.2,0,4.65,3,0,746,223,0,239,0,284
Nov-2020,YV,Mesa Airlines Inc.,MLI,"Moline, IL: Quad City International",58,8,2.43,0,2.41,0,3.16,0,0,485,165,0,113,0,207
Nov-2020,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YV,Mesa Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",105,12,6.08,0.25,1.88,0,3.79,8,1,657,299,22,42,0,294
Nov-2020,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",58,4,0,1,3,0,0,0,0,148,0,67,81,0,0
Nov-2020,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",75,8,1,1,4,0,2,0,0,359,82,51,97,0,129
Nov-2020,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",36,4,1,0,0,0,3,0,2,206,87,0,0,0,119
Nov-2020,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",106,12,3.27,0,6.32,0,2.42,0,0,328,86,0,127,0,115
Nov-2020,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",61,4,2,0,1,0,1,0,0,436,389,0,25,0,22
Nov-2020,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",86,11,4.58,0,2.56,0,3.87,0,0,562,189,0,73,0,300
Nov-2020,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",16,1,1,0,0,0,0,0,0,30,30,0,0,0,0
Nov-2020,YV,Mesa Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",21,2,1,0,1,0,0,0,0,114,26,0,88,0,0
Nov-2020,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",60,4,1,0,2,0,1,0,0,191,80,0,94,0,17
Nov-2020,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",806,102,23.21,0.17,57.7,0.02,20.9,6,0,6368,2238,12,1330,3,2785
Nov-2020,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",73,2,1,0,0,0,1,0,0,240,17,0,0,0,223
Nov-2020,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",82,13,5.74,1,4.89,0,1.37,1,0,486,195,38,143,0,110
Nov-2020,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",29,6,1.23,0,1.06,0,3.71,0,0,888,50,0,29,0,809
Nov-2020,YV,Mesa Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",,,,,,,,,,,,,,,
Nov-2020,YV,Mesa Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",54,3,2,0,1,0,0,3,0,312,286,0,26,0,0
Nov-2020,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",72,11,5.47,1,2.17,0,2.37,1,0,2156,811,912,71,0,362
Nov-2020,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",87,6,3,0,2,0,1,0,0,377,146,0,43,0,188
Nov-2020,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",41,11,8.26,0,0.61,0,2.13,0,0,871,702,0,18,0,151
Nov-2020,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",64,5,1.96,1,0.04,0,2,1,0,424,270,22,4,0,128
Nov-2020,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",61,3,0,0,1,0,2,0,0,164,0,0,24,0,140
Nov-2020,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",193,27,12.24,0.91,5.32,0,8.53,3,0,1605,843,48,158,0,556
Nov-2020,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",15,2,0.97,0,1.03,0,0,0,0,118,79,0,39,0,0
Nov-2020,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",22,2,0,0,2,0,0,0,0,48,0,0,48,0,0
Nov-2020,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YV,Mesa Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",31,5,3.03,0,1.97,0,0,0,0,108,68,0,40,0,0
Nov-2020,YV,Mesa Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",58,13,6.26,0,0.98,0,5.75,1,0,734,404,0,30,0,300
Nov-2020,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",111,12,4.92,0,2.62,0,4.46,0,0,527,231,0,81,0,215
Nov-2020,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",80,8,1.83,0,2,0,4.17,0,0,1408,83,0,43,0,1282
Nov-2020,YV,Mesa Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",80,8,5.29,0,2.27,0,0.45,4,0,1128,970,0,136,0,22
Nov-2020,YV,Mesa Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",95,7,2.4,0,2.86,0,1.74,3,0,184,54,0,87,0,43
Nov-2020,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",59,2,1,0,0,0,1,0,0,117,69,0,0,0,48
Nov-2020,YV,Mesa Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",6,3,2,0,0,0,1,0,0,60,41,0,0,0,19
Nov-2020,YX,Republic Airline,ABQ,"Albuquerque, NM: Albuquerque International Sunport",16,1,0,0,1,0,0,0,0,20,0,0,20,0,0
Nov-2020,YX,Republic Airline,ALB,"Albany, NY: Albany International",121,16,2.11,0.59,10.95,0,2.36,0,0,524,74,49,310,0,91
Nov-2020,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",517,30,12.74,0,11.47,0,5.8,3,0,1370,766,0,377,0,227
Nov-2020,YX,Republic Airline,ATW,"Appleton, WI: Appleton International",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",73,9,1.61,0,6.39,0,1,0,0,247,42,0,177,0,28
Nov-2020,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",43,4,1.26,0,1.54,0,1.2,0,0,120,40,0,34,0,46
Nov-2020,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",88,11,2.84,0.05,7.74,0,0.37,0,0,501,212,3,265,0,21
Nov-2020,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",32,4,0.74,0,2.26,0,1,0,0,112,28,0,44,0,40
Nov-2020,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",45,3,2,0,1,0,0,0,0,151,125,0,26,0,0
Nov-2020,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",316,20,10.5,1,5.35,0,3.16,0,1,1306,705,37,309,0,255
Nov-2020,YX,Republic Airline,BOS,"Boston, MA: Logan International",412,15,11.11,0,2.78,0,1.1,0,0,1320,1208,0,74,0,38
Nov-2020,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",7,1,0,0,1,0,0,0,0,23,0,0,23,0,0
Nov-2020,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",222,16,4.74,0.47,8.32,0,2.47,0,0,668,183,12,272,0,201
Nov-2020,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YX,Republic Airline,BZN,"Bozeman, MT: Bozeman Yellowstone International",29,1,0.79,0,0.21,0,0,0,0,57,45,0,12,0,0
Nov-2020,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",32,4,3.3,0,0.08,0,0.63,0,0,115,100,0,5,0,10
Nov-2020,YX,Republic Airline,CHA,"Chattanooga, TN: Lovell Field",31,1,0,0.55,0,0,0.45,0,0,22,0,12,0,0,10
Nov-2020,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",134,10,0.98,0,9.02,0,0,0,0,370,57,0,313,0,0
Nov-2020,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",329,28,9.08,0.58,14.09,0,4.25,0,0,1374,713,16,465,0,180
Nov-2020,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",1758,138,27.84,1.48,70.74,0.17,37.77,7,1,6729,1533,53,1899,5,3239
Nov-2020,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",522,30,12.52,0.57,10.36,0.55,6,0,0,2532,603,21,348,30,1530
Nov-2020,YX,Republic Airline,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",29,4,1,0,2.39,0,0.61,0,0,105,28,0,63,0,14
Nov-2020,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",132,12,2.21,0.84,7.96,0,0.99,0,0,551,92,32,328,0,99
Nov-2020,YX,Republic Airline,DAB,"Daytona Beach, FL: Daytona Beach International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",4,1,0,0,1,0,0,0,0,41,0,0,41,0,0
Nov-2020,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",498,21,11.5,1,4.66,0,3.84,2,1,1457,1098,33,137,0,189
Nov-2020,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",80,14,2.05,0.13,9.15,0,2.67,0,0,553,51,4,240,0,258
Nov-2020,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",60,8,0.74,0,6.13,0,1.13,0,0,172,17,0,135,0,20
Nov-2020,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",776,42,24.38,1,11.51,0,5.12,0,0,2687,2082,75,336,0,194
Nov-2020,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",885,54,13.91,1.86,29.22,0,9.02,2,0,3297,1153,218,1350,0,576
Nov-2020,YX,Republic Airline,EYW,"Key West, FL: Key West International",324,24,7,0.29,15.11,0,1.59,21,1,1025,312,10,525,0,178
Nov-2020,YX,Republic Airline,FAR,"Fargo, ND: Hector International",30,1,0,0.06,0.94,0,0,0,0,16,0,1,15,0,0
Nov-2020,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",53,5,3,0,1.32,0,0.68,0,0,315,204,0,49,0,62
Nov-2020,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",117,9,4.59,0.57,2.9,0,0.93,0,0,616,443,31,87,0,55
Nov-2020,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",167,25,5.95,1,12.78,1,4.26,0,1,1821,278,206,364,73,900
Nov-2020,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",468,36,6.78,0,22.96,0,6.26,2,0,1588,239,0,788,0,561
Nov-2020,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",118,9,2.69,0.12,4.81,0,1.39,0,0,376,70,6,178,0,122
Nov-2020,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",29,1,0,0,1,0,0,0,0,26,0,0,26,0,0
Nov-2020,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",567,39,15.46,1.22,12.41,0,9.91,0,2,3023,1494,68,531,0,930
Nov-2020,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",247,13,5.4,0,5.52,0,2.08,0,0,537,311,0,163,0,63
Nov-2020,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",205,6,3.36,0,1.29,0,1.35,0,1,700,536,0,79,0,85
Nov-2020,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",22,1,0.91,0,0.09,0,0,0,0,55,50,0,5,0,0
Nov-2020,YX,Republic Airline,LGA,"New York, NY: LaGuardia",821,41,18.35,3.78,13.71,0,5.16,2,0,2670,1396,291,458,0,525
Nov-2020,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",32,3,2.68,0,0.32,0,0,0,0,104,94,0,10,0,0
Nov-2020,YX,Republic Airline,LNK,"Lincoln, NE: Lincoln Airport",,,,,,,,,,,,,,,
Nov-2020,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",302,34,13.49,0.03,18.06,0,2.42,0,0,1504,786,2,555,0,161
Nov-2020,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",100,1,0,0,1,0,0,0,0,44,0,0,44,0,0
Nov-2020,YX,Republic Airline,MIA,"Miami, FL: Miami International",847,73,23.24,1.01,37.65,1.68,9.43,4,0,3752,1292,186,1015,35,1224
Nov-2020,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",48,4,1.95,0,1.05,0,1,0,0,213,128,0,23,0,62
Nov-2020,YX,Republic Airline,MLB,"Melbourne, FL: Melbourne International",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",46,3,1,0.23,1.77,0,0,0,0,73,15,10,48,0,0
Nov-2020,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",166,8,2.82,1.98,2,0,1.2,0,0,486,186,142,47,0,111
Nov-2020,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",159,8,4.95,0,1.98,0,1.08,0,0,604,421,0,65,0,118
Nov-2020,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",53,4,0,0,2.97,0.5,0.53,0,0,84,0,0,63,13,8
Nov-2020,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",55,7,1.66,0,2.79,0,2.55,0,0,286,34,0,110,0,142
Nov-2020,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",33,2,0.35,0,1,0,0.65,0,0,58,12,0,24,0,22
Nov-2020,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",2128,100,40.13,1.03,37.21,0,21.63,8,0,6579,3295,75,1891,0,1318
Nov-2020,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",126,7,0.87,0.15,5.97,0,0,0,1,242,26,3,213,0,0
Nov-2020,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",92,3,0.23,0,2.07,0,0.7,0,0,194,26,0,89,0,79
Nov-2020,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1104,88,18.82,2.74,53.13,0,13.3,2,11,4165,730,295,2009,0,1131
Nov-2020,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",573,31,9.09,0.41,15.24,0,6.26,0,0,2476,1258,25,610,0,583
Nov-2020,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",50,7,1.37,0,4.74,0,0.89,0,1,268,34,0,157,0,77
Nov-2020,YX,Republic Airline,PVD,"Providence, RI: Theodore Francis Green State",103,15,4.7,0,6.67,0,3.64,2,1,1778,331,0,1011,0,436
Nov-2020,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",240,14,4.84,0.73,6.26,0,2.17,3,2,598,290,20,157,0,131
Nov-2020,YX,Republic Airline,RAP,"Rapid City, SD: Rapid City Regional",16,2,1,0,1,0,0,0,0,82,54,0,28,0,0
Nov-2020,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",393,26,15.72,0,6.29,0,3.99,0,0,1438,843,0,189,0,406
Nov-2020,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",201,15,5.54,1,6.8,0,1.66,0,0,852,283,55,180,0,334
Nov-2020,YX,Republic Airline,ROC,"Rochester, NY: Greater Rochester International",81,8,4.02,0.69,1.34,0,1.95,0,0,622,170,49,45,0,358
Nov-2020,YX,Republic Airline,RSW,"Fort Myers, FL: Southwest Florida International",77,1,0.04,0,0.96,0,0,1,2,25,1,0,24,0,0
Nov-2020,YX,Republic Airline,SAT,"San Antonio, TX: San Antonio International",46,3,0.67,0,2.33,0,0,0,0,86,31,0,55,0,0
Nov-2020,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",134,7,2.25,0,3.05,0,1.71,0,0,313,60,0,110,0,143
Nov-2020,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",382,24,10.52,1.77,5.86,0,5.86,0,0,1769,870,65,231,0,603
Nov-2020,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",81,6,1,0.99,4.01,0,0,0,0,999,79,835,85,0,0
Nov-2020,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",146,9,3.34,0.12,3.76,0,1.79,0,0,411,205,3,138,0,65
Nov-2020,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International",82,7,3.42,0.38,2.05,0,1.15,0,0,400,222,15,67,0,96
Nov-2020,YX,Republic Airline,TLH,"Tallahassee, FL: Tallahassee International",68,6,2.08,0,3.92,0,0,0,0,219,158,0,61,0,0
Nov-2020,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",68,2,1,0,1,0,0,0,0,39,20,0,19,0,0
Nov-2020,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",32,2,1,0,1,0,0,0,0,76,55,0,21,0,0
Nov-2020,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital",,,,,,,,,,,,,,,
Nov-2020,YX,Republic Airline,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-2020,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas Regional",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-2020,9E,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",44,3,1.63,0,0.12,0,1.25,0,1,89,56,0,3,0,30
Dec-2020,9E,Endeavor Air Inc.,ABY,"Albany, GA: Southwest Georgia Regional",90,1,0.96,0,0.04,0,0,0,0,23,22,0,1,0,0
Dec-2020,9E,Endeavor Air Inc.,AEX,"Alexandria, LA: Alexandria International",88,8,5.75,0,1.6,0,0.65,0,1,338,265,0,45,0,28
Dec-2020,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",184,9,4.17,0,1.83,0,3,0,0,508,192,0,92,0,224
Dec-2020,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International",76,11,4.78,0,5.22,0,1,1,0,692,398,0,178,0,116
Dec-2020,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5985,445,142.89,11.96,161.37,1,127.79,5,0,30756,16390,1509,5060,16,7781
Dec-2020,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International",142,14,5.36,0,7.7,0,0.94,1,0,436,162,0,182,0,92
Dec-2020,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",147,10,6.04,1,1,0,1.96,0,1,1070,838,141,24,0,67
Dec-2020,9E,Endeavor Air Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",84,14,6.24,0.96,6.8,0,0,1,1,2006,1164,619,223,0,0
Dec-2020,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International",150,19,5.7,0,12.07,0,1.23,3,0,846,423,0,389,0,34
Dec-2020,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",123,9,6.82,0,1.18,0,1,0,0,572,527,0,26,0,19
Dec-2020,9E,Endeavor Air Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",25,7,0.34,0,3.54,0,3.11,2,0,278,13,0,93,0,172
Dec-2020,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",59,5,3.15,0,1.48,0,0.37,0,0,218,155,0,47,0,16
Dec-2020,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",2,1,0,0,1,0,0,0,0,20,0,0,20,0,0
Dec-2020,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",21,3,1,0.71,1.29,0,0,0,0,158,17,81,60,0,0
Dec-2020,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",90,6,3.8,0,1.63,0,0.57,0,0,374,249,0,88,0,37
Dec-2020,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",115,5,4.82,0,0.18,0,0,0,1,244,236,0,8,0,0
Dec-2020,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",90,10,3.06,0.85,5.4,0,0.68,0,0,759,220,258,211,0,70
Dec-2020,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",14,1,1,0,0,0,0,1,0,18,18,0,0,0,0
Dec-2020,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",96,17,8.5,0,5.11,0,3.4,1,0,1064,558,0,200,0,306
Dec-2020,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan",106,5,3.7,0,1.3,0,0,0,0,230,205,0,25,0,0
Dec-2020,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field",213,12,6.42,2.96,0.92,0,1.71,0,0,542,279,202,25,0,36
Dec-2020,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",86,1,0.59,0,0,0,0.41,1,1,17,10,0,0,0,7
Dec-2020,9E,Endeavor Air Inc.,CHS,"Charleston, SC: Charleston AFB/International",61,6,3.03,0,2.65,0,0.32,1,0,209,121,0,67,0,21
Dec-2020,9E,Endeavor Air Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-2020,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",74,12,2.57,0.96,7.47,0,1,0,0,677,118,121,398,0,40
Dec-2020,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",42,1,1,0,0,0,0,0,0,64,64,0,0,0,0
